Building,Room,Date,Time,Available,Booking Type
Forcina,406,2/16/2020,10:00 AM,TRUE,
Forcina,406,2/16/2020,11:00 AM,FALSE,event
Forcina,406,2/16/2020,12:00 PM,FALSE,event
Forcina,406,2/16/2020,1:00 PM,TRUE,
Forcina,406,2/16/2020,2:00 PM,TRUE,
Forcina,406,2/16/2020,3:00 PM,FALSE,event
Forcina,406,2/16/2020,4:00 PM,TRUE,
Forcina,406,2/16/2020,5:00 PM,TRUE,
Forcina,406,2/16/2020,6:00 PM,TRUE,
Forcina,406,2/16/2020,7:00 PM,TRUE,
Forcina,406,2/16/2020,8:00 PM,TRUE,
Forcina,406,2/16/2020,9:00 PM,TRUE,
Forcina,406,2/16/2020,10:00 PM,TRUE,
Forcina,406,2/16/2020,11:00 PM,TRUE,
Forcina,406,2/17/2020,12:00 AM,TRUE,
Forcina,406,2/17/2020,1:00 AM,TRUE,
Forcina,406,2/17/2020,2:00 AM,TRUE,
Forcina,406,2/17/2020,3:00 AM,TRUE,
Forcina,406,2/17/2020,4:00 AM,TRUE,
Forcina,406,2/17/2020,5:00 AM,TRUE,
Forcina,406,2/17/2020,6:00 AM,TRUE,
Forcina,406,2/17/2020,7:00 AM,TRUE,
Forcina,406,2/17/2020,8:00 AM,TRUE,
Forcina,406,2/17/2020,9:00 AM,TRUE,
Forcina,406,2/17/2020,10:00 AM,TRUE,
Forcina,406,2/17/2020,11:00 AM,FALSE,class
Forcina,406,2/17/2020,12:00 PM,TRUE,
Forcina,406,2/17/2020,1:00 PM,TRUE,
Forcina,406,2/17/2020,2:00 PM,TRUE,
Forcina,406,2/17/2020,3:00 PM,FALSE,event
Forcina,406,2/17/2020,4:00 PM,FALSE,event
Forcina,406,2/17/2020,5:00 PM,TRUE,
Forcina,406,2/17/2020,6:00 PM,TRUE,
Forcina,406,2/17/2020,7:00 PM,TRUE,
Forcina,406,2/17/2020,8:00 PM,TRUE,
Forcina,406,2/17/2020,9:00 PM,TRUE,
Forcina,406,2/17/2020,10:00 PM,TRUE,
Forcina,406,2/17/2020,11:00 PM,TRUE,
Forcina,406,2/18/2020,12:00 AM,TRUE,
Forcina,406,2/18/2020,1:00 AM,TRUE,
Forcina,406,2/18/2020,2:00 AM,TRUE,
Forcina,406,2/18/2020,3:00 AM,TRUE,
Forcina,406,2/18/2020,4:00 AM,TRUE,
Forcina,406,2/18/2020,5:00 AM,TRUE,
Forcina,406,2/18/2020,6:00 AM,TRUE,
Forcina,406,2/18/2020,7:00 AM,TRUE,
Forcina,406,2/18/2020,8:00 AM,TRUE,
Forcina,406,2/18/2020,9:00 AM,TRUE,
Forcina,406,2/18/2020,10:00 AM,TRUE,
Forcina,406,2/18/2020,11:00 AM,FALSE,event
Forcina,406,2/18/2020,12:00 PM,FALSE,class
Forcina,406,2/18/2020,1:00 PM,TRUE,
Forcina,406,2/18/2020,2:00 PM,TRUE,
Forcina,406,2/18/2020,3:00 PM,FALSE,class
Forcina,406,2/18/2020,4:00 PM,TRUE,
Forcina,406,2/18/2020,5:00 PM,TRUE,
Forcina,406,2/18/2020,6:00 PM,FALSE,class
Forcina,406,2/18/2020,7:00 PM,TRUE,
Forcina,406,2/18/2020,8:00 PM,TRUE,
Forcina,406,2/18/2020,9:00 PM,TRUE,
Forcina,406,2/18/2020,10:00 PM,TRUE,
Forcina,406,2/18/2020,11:00 PM,TRUE,
Forcina,406,2/19/2020,12:00 AM,TRUE,
Forcina,406,2/19/2020,1:00 AM,TRUE,
Forcina,406,2/19/2020,2:00 AM,TRUE,
Forcina,406,2/19/2020,3:00 AM,TRUE,
Forcina,406,2/19/2020,4:00 AM,TRUE,
Forcina,406,2/19/2020,5:00 AM,TRUE,
Forcina,406,2/19/2020,6:00 AM,TRUE,
Forcina,406,2/19/2020,7:00 AM,TRUE,
Forcina,406,2/19/2020,8:00 AM,TRUE,
Forcina,406,2/19/2020,9:00 AM,TRUE,
Forcina,406,2/19/2020,10:00 AM,TRUE,
Forcina,406,2/19/2020,11:00 AM,TRUE,
Forcina,406,2/19/2020,12:00 PM,FALSE,event
Forcina,406,2/19/2020,1:00 PM,TRUE,
Forcina,406,2/19/2020,2:00 PM,FALSE,event
Forcina,406,2/19/2020,3:00 PM,FALSE,event
Forcina,406,2/19/2020,4:00 PM,FALSE,event
Forcina,406,2/19/2020,5:00 PM,TRUE,
Forcina,406,2/19/2020,6:00 PM,FALSE,event
Forcina,406,2/19/2020,7:00 PM,TRUE,
Forcina,406,2/19/2020,8:00 PM,TRUE,
Forcina,406,2/19/2020,9:00 PM,TRUE,
Forcina,406,2/19/2020,10:00 PM,TRUE,
Forcina,406,2/19/2020,11:00 PM,TRUE,
Forcina,406,2/20/2020,12:00 AM,TRUE,
Forcina,406,2/20/2020,1:00 AM,TRUE,
Forcina,406,2/20/2020,2:00 AM,TRUE,
Forcina,406,2/20/2020,3:00 AM,TRUE,
Forcina,406,2/20/2020,4:00 AM,TRUE,
Forcina,406,2/20/2020,5:00 AM,TRUE,
Forcina,406,2/20/2020,6:00 AM,TRUE,
Forcina,406,2/20/2020,7:00 AM,TRUE,
Forcina,406,2/20/2020,8:00 AM,TRUE,
Forcina,406,2/20/2020,9:00 AM,TRUE,
Forcina,406,2/20/2020,10:00 AM,FALSE,event
Forcina,406,2/20/2020,11:00 AM,FALSE,class
Forcina,406,2/20/2020,12:00 PM,TRUE,
Forcina,406,2/20/2020,1:00 PM,TRUE,
Forcina,406,2/20/2020,2:00 PM,TRUE,
Forcina,406,2/20/2020,3:00 PM,FALSE,class
Forcina,406,2/20/2020,4:00 PM,TRUE,
Forcina,406,2/20/2020,5:00 PM,TRUE,
Forcina,406,2/20/2020,6:00 PM,TRUE,
Forcina,406,2/20/2020,7:00 PM,TRUE,
Forcina,406,2/20/2020,8:00 PM,TRUE,
Forcina,406,2/20/2020,9:00 PM,TRUE,
Forcina,406,2/20/2020,10:00 PM,TRUE,
Forcina,406,2/20/2020,11:00 PM,TRUE,
Forcina,424,2/10/2020,12:00 AM,TRUE,
Forcina,424,2/10/2020,1:00 AM,TRUE,
Forcina,424,2/10/2020,2:00 AM,TRUE,
Forcina,424,2/10/2020,3:00 AM,TRUE,
Forcina,424,2/10/2020,4:00 AM,TRUE,
Forcina,424,2/10/2020,5:00 AM,TRUE,
Forcina,424,2/10/2020,6:00 AM,TRUE,
Forcina,424,2/10/2020,7:00 AM,TRUE,
Forcina,424,2/10/2020,8:00 AM,TRUE,
Forcina,424,2/10/2020,9:00 AM,TRUE,
Forcina,424,2/10/2020,10:00 AM,TRUE,
Forcina,424,2/10/2020,11:00 AM,TRUE,
Forcina,424,2/10/2020,12:00 PM,TRUE,
Forcina,424,2/10/2020,1:00 PM,FALSE,class
Forcina,424,2/10/2020,2:00 PM,TRUE,
Forcina,424,2/10/2020,3:00 PM,FALSE,event
Forcina,424,2/10/2020,4:00 PM,FALSE,event
Forcina,424,2/10/2020,5:00 PM,FALSE,event
Forcina,424,2/10/2020,6:00 PM,TRUE,
Forcina,424,2/10/2020,7:00 PM,TRUE,
Forcina,424,2/10/2020,8:00 PM,TRUE,
Forcina,424,2/10/2020,9:00 PM,TRUE,
Forcina,424,2/10/2020,10:00 PM,TRUE,
Forcina,424,2/10/2020,11:00 PM,TRUE,
Forcina,424,2/11/2020,12:00 AM,TRUE,
Forcina,424,2/11/2020,1:00 AM,TRUE,
Forcina,424,2/11/2020,2:00 AM,TRUE,
Forcina,424,2/11/2020,3:00 AM,TRUE,
Forcina,424,2/11/2020,4:00 AM,TRUE,
Forcina,424,2/11/2020,5:00 AM,TRUE,
Forcina,424,2/11/2020,6:00 AM,TRUE,
Forcina,424,2/11/2020,7:00 AM,TRUE,
Forcina,424,2/11/2020,8:00 AM,TRUE,
Forcina,424,2/11/2020,9:00 AM,FALSE,class
Forcina,424,2/11/2020,10:00 AM,TRUE,
Forcina,424,2/11/2020,11:00 AM,FALSE,event
Forcina,424,2/11/2020,12:00 PM,TRUE,
Forcina,424,2/11/2020,1:00 PM,TRUE,
Forcina,424,2/11/2020,2:00 PM,FALSE,class
Forcina,424,2/11/2020,3:00 PM,TRUE,
Forcina,424,2/11/2020,4:00 PM,FALSE,event
Forcina,424,2/11/2020,5:00 PM,TRUE,
Forcina,424,2/11/2020,6:00 PM,FALSE,class
Forcina,424,2/11/2020,7:00 PM,TRUE,
Forcina,424,2/11/2020,8:00 PM,TRUE,
Forcina,424,2/11/2020,9:00 PM,TRUE,
Forcina,424,2/11/2020,10:00 PM,TRUE,
Forcina,424,2/11/2020,11:00 PM,TRUE,
Forcina,424,2/12/2020,12:00 AM,TRUE,
Forcina,424,2/12/2020,1:00 AM,TRUE,
Forcina,424,2/12/2020,2:00 AM,TRUE,
Forcina,424,2/12/2020,3:00 AM,TRUE,
Forcina,424,2/12/2020,4:00 AM,TRUE,
Forcina,424,2/12/2020,5:00 AM,TRUE,
Forcina,424,2/12/2020,6:00 AM,TRUE,
Forcina,424,2/12/2020,7:00 AM,TRUE,
Forcina,424,2/12/2020,8:00 AM,TRUE,
Forcina,424,2/12/2020,9:00 AM,TRUE,
Forcina,424,2/12/2020,10:00 AM,TRUE,
Forcina,424,2/12/2020,11:00 AM,TRUE,
Forcina,424,2/12/2020,12:00 PM,FALSE,class
Forcina,424,2/12/2020,1:00 PM,TRUE,
Forcina,424,2/12/2020,2:00 PM,FALSE,class
Forcina,424,2/12/2020,3:00 PM,TRUE,
Forcina,424,2/12/2020,4:00 PM,TRUE,
Forcina,424,2/12/2020,5:00 PM,TRUE,
Forcina,424,2/12/2020,6:00 PM,FALSE,class
Forcina,424,2/12/2020,7:00 PM,TRUE,
Forcina,424,2/12/2020,8:00 PM,TRUE,
Forcina,424,2/12/2020,9:00 PM,TRUE,
Forcina,424,2/12/2020,10:00 PM,TRUE,
Forcina,424,2/12/2020,11:00 PM,TRUE,
Forcina,424,2/13/2020,12:00 AM,TRUE,
Forcina,424,2/13/2020,1:00 AM,TRUE,
Forcina,424,2/13/2020,2:00 AM,TRUE,
Forcina,424,2/13/2020,3:00 AM,TRUE,
Forcina,424,2/13/2020,4:00 AM,TRUE,
Forcina,424,2/13/2020,5:00 AM,TRUE,
Forcina,424,2/13/2020,6:00 AM,TRUE,
Forcina,424,2/13/2020,7:00 AM,TRUE,
Forcina,424,2/13/2020,8:00 AM,FALSE,event
Forcina,424,2/13/2020,9:00 AM,TRUE,
Forcina,424,2/13/2020,10:00 AM,FALSE,class
Forcina,424,2/13/2020,11:00 AM,FALSE,class
Forcina,424,2/13/2020,12:00 PM,FALSE,event
Forcina,424,2/13/2020,1:00 PM,TRUE,
Forcina,424,2/13/2020,2:00 PM,FALSE,event
Forcina,424,2/13/2020,3:00 PM,FALSE,event
Forcina,424,2/13/2020,4:00 PM,TRUE,
Forcina,424,2/13/2020,5:00 PM,TRUE,
Forcina,424,2/13/2020,6:00 PM,TRUE,
Forcina,424,2/13/2020,7:00 PM,TRUE,
Forcina,424,2/13/2020,8:00 PM,TRUE,
Forcina,424,2/13/2020,9:00 PM,TRUE,
Forcina,424,2/13/2020,10:00 PM,TRUE,
Forcina,424,2/13/2020,11:00 PM,TRUE,
Forcina,424,2/14/2020,12:00 AM,TRUE,
Forcina,424,2/14/2020,1:00 AM,TRUE,
Forcina,424,2/14/2020,2:00 AM,TRUE,
Forcina,424,2/14/2020,3:00 AM,TRUE,
Forcina,424,2/14/2020,4:00 AM,TRUE,
Forcina,424,2/14/2020,5:00 AM,TRUE,
Forcina,424,2/14/2020,6:00 AM,TRUE,
Forcina,424,2/14/2020,7:00 AM,TRUE,
Forcina,424,2/14/2020,8:00 AM,TRUE,
Forcina,424,2/14/2020,9:00 AM,TRUE,
Forcina,424,2/14/2020,10:00 AM,TRUE,
Forcina,424,2/14/2020,11:00 AM,TRUE,
Forcina,424,2/14/2020,12:00 PM,TRUE,
Forcina,424,2/14/2020,1:00 PM,TRUE,
Forcina,424,2/14/2020,2:00 PM,FALSE,event
Forcina,424,2/14/2020,3:00 PM,FALSE,class
Forcina,424,2/14/2020,4:00 PM,TRUE,
Forcina,424,2/14/2020,5:00 PM,TRUE,
Forcina,424,2/14/2020,6:00 PM,TRUE,
Forcina,424,2/14/2020,7:00 PM,TRUE,
Forcina,424,2/14/2020,8:00 PM,TRUE,
Forcina,424,2/14/2020,9:00 PM,TRUE,
Forcina,424,2/14/2020,10:00 PM,TRUE,
Forcina,424,2/14/2020,11:00 PM,TRUE,
Forcina,424,2/15/2020,12:00 AM,TRUE,
Forcina,424,2/15/2020,1:00 AM,TRUE,
Forcina,424,2/15/2020,2:00 AM,TRUE,
Forcina,424,2/15/2020,3:00 AM,TRUE,
Forcina,424,2/15/2020,4:00 AM,TRUE,
Forcina,424,2/15/2020,5:00 AM,TRUE,
Forcina,424,2/15/2020,6:00 AM,TRUE,
Forcina,424,2/15/2020,7:00 AM,TRUE,
Forcina,424,2/15/2020,8:00 AM,TRUE,
Forcina,424,2/15/2020,9:00 AM,TRUE,
Forcina,424,2/15/2020,10:00 AM,FALSE,class
Forcina,424,2/15/2020,11:00 AM,TRUE,
Forcina,424,2/15/2020,12:00 PM,TRUE,
Forcina,424,2/15/2020,1:00 PM,TRUE,
Forcina,424,2/15/2020,2:00 PM,TRUE,
Forcina,424,2/15/2020,3:00 PM,TRUE,
Forcina,424,2/15/2020,4:00 PM,TRUE,
Forcina,424,2/15/2020,5:00 PM,TRUE,
Forcina,424,2/15/2020,6:00 PM,TRUE,
Forcina,424,2/15/2020,7:00 PM,TRUE,
Forcina,424,2/15/2020,8:00 PM,TRUE,
Forcina,424,2/15/2020,9:00 PM,TRUE,
Forcina,424,2/15/2020,10:00 PM,TRUE,
Forcina,424,2/15/2020,11:00 PM,TRUE,
Forcina,424,2/16/2020,12:00 AM,TRUE,
Forcina,424,2/16/2020,1:00 AM,TRUE,
Forcina,424,2/16/2020,2:00 AM,TRUE,
Forcina,424,2/16/2020,3:00 AM,TRUE,
Forcina,424,2/16/2020,4:00 AM,TRUE,
Forcina,424,2/16/2020,5:00 AM,TRUE,
Forcina,424,2/16/2020,6:00 AM,TRUE,
Forcina,424,2/16/2020,7:00 AM,TRUE,
Forcina,424,2/16/2020,8:00 AM,TRUE,
Forcina,424,2/16/2020,9:00 AM,TRUE,
Forcina,424,2/16/2020,10:00 AM,TRUE,
Forcina,424,2/16/2020,11:00 AM,TRUE,
Forcina,424,2/16/2020,12:00 PM,TRUE,
Forcina,424,2/16/2020,1:00 PM,FALSE,class
Forcina,424,2/16/2020,2:00 PM,TRUE,
Forcina,424,2/16/2020,3:00 PM,TRUE,
Forcina,424,2/16/2020,4:00 PM,TRUE,
Forcina,424,2/16/2020,5:00 PM,FALSE,event
Forcina,424,2/16/2020,6:00 PM,TRUE,
Forcina,424,2/16/2020,7:00 PM,TRUE,
Forcina,424,2/16/2020,8:00 PM,TRUE,
Forcina,424,2/16/2020,9:00 PM,TRUE,
Forcina,424,2/16/2020,10:00 PM,TRUE,
Forcina,424,2/16/2020,11:00 PM,TRUE,
Forcina,424,2/17/2020,12:00 AM,TRUE,
Forcina,424,2/17/2020,1:00 AM,TRUE,
Forcina,424,2/17/2020,2:00 AM,TRUE,
Forcina,424,2/17/2020,3:00 AM,TRUE,
Forcina,424,2/17/2020,4:00 AM,TRUE,
Forcina,424,2/17/2020,5:00 AM,TRUE,
Forcina,424,2/17/2020,6:00 AM,TRUE,
Forcina,424,2/17/2020,7:00 AM,TRUE,
Forcina,424,2/17/2020,8:00 AM,FALSE,class
Forcina,424,2/17/2020,9:00 AM,TRUE,
Forcina,424,2/17/2020,10:00 AM,FALSE,class
Forcina,424,2/17/2020,11:00 AM,FALSE,class
Forcina,424,2/17/2020,12:00 PM,TRUE,
Forcina,424,2/17/2020,1:00 PM,FALSE,class
Forcina,424,2/17/2020,2:00 PM,FALSE,event
Forcina,424,2/17/2020,3:00 PM,TRUE,
Forcina,424,2/17/2020,4:00 PM,FALSE,event
Forcina,424,2/17/2020,5:00 PM,TRUE,
Forcina,424,2/17/2020,6:00 PM,FALSE,event
Forcina,424,2/17/2020,7:00 PM,TRUE,
Forcina,424,2/17/2020,8:00 PM,TRUE,
Forcina,424,2/17/2020,9:00 PM,TRUE,
Forcina,424,2/17/2020,10:00 PM,TRUE,
Forcina,424,2/17/2020,11:00 PM,TRUE,
Forcina,424,2/18/2020,12:00 AM,TRUE,
Forcina,424,2/18/2020,1:00 AM,TRUE,
Forcina,424,2/18/2020,2:00 AM,TRUE,
Forcina,424,2/18/2020,3:00 AM,TRUE,
Forcina,424,2/18/2020,4:00 AM,TRUE,
Forcina,424,2/18/2020,5:00 AM,TRUE,
Forcina,424,2/18/2020,6:00 AM,TRUE,
Forcina,424,2/18/2020,7:00 AM,TRUE,
Forcina,424,2/18/2020,8:00 AM,TRUE,
Forcina,424,2/18/2020,9:00 AM,TRUE,
Forcina,424,2/18/2020,10:00 AM,TRUE,
Forcina,424,2/18/2020,11:00 AM,TRUE,
Forcina,424,2/18/2020,12:00 PM,TRUE,
Forcina,424,2/18/2020,1:00 PM,TRUE,
Forcina,424,2/18/2020,2:00 PM,TRUE,
Forcina,424,2/18/2020,3:00 PM,TRUE,
Forcina,424,2/18/2020,4:00 PM,FALSE,event
Forcina,424,2/18/2020,5:00 PM,TRUE,
Forcina,424,2/18/2020,6:00 PM,FALSE,class
Forcina,424,2/18/2020,7:00 PM,TRUE,
Forcina,424,2/18/2020,8:00 PM,TRUE,
Forcina,424,2/18/2020,9:00 PM,TRUE,
Forcina,424,2/18/2020,10:00 PM,TRUE,
Forcina,424,2/18/2020,11:00 PM,TRUE,
Forcina,424,2/19/2020,12:00 AM,TRUE,
Forcina,424,2/19/2020,1:00 AM,TRUE,
Forcina,424,2/19/2020,2:00 AM,TRUE,
Forcina,424,2/19/2020,3:00 AM,TRUE,
Forcina,424,2/19/2020,4:00 AM,TRUE,
Forcina,424,2/19/2020,5:00 AM,TRUE,
Forcina,424,2/19/2020,6:00 AM,TRUE,
Forcina,424,2/19/2020,7:00 AM,TRUE,
Forcina,424,2/19/2020,8:00 AM,FALSE,class
Forcina,424,2/19/2020,9:00 AM,TRUE,
Forcina,424,2/19/2020,10:00 AM,TRUE,
Forcina,424,2/19/2020,11:00 AM,TRUE,
Forcina,424,2/19/2020,12:00 PM,TRUE,
Forcina,424,2/19/2020,1:00 PM,FALSE,class
Forcina,424,2/19/2020,2:00 PM,TRUE,
Forcina,424,2/19/2020,3:00 PM,FALSE,event
Forcina,424,2/19/2020,4:00 PM,TRUE,
Forcina,424,2/19/2020,5:00 PM,TRUE,
Forcina,424,2/19/2020,6:00 PM,TRUE,
Forcina,424,2/19/2020,7:00 PM,TRUE,
Forcina,424,2/19/2020,8:00 PM,TRUE,
Forcina,424,2/19/2020,9:00 PM,TRUE,
Forcina,424,2/19/2020,10:00 PM,TRUE,
Forcina,424,2/19/2020,11:00 PM,TRUE,
Forcina,424,2/20/2020,12:00 AM,TRUE,
Forcina,424,2/20/2020,1:00 AM,TRUE,
Forcina,424,2/20/2020,2:00 AM,TRUE,
Forcina,424,2/20/2020,3:00 AM,TRUE,
Forcina,424,2/20/2020,4:00 AM,TRUE,
Forcina,424,2/20/2020,5:00 AM,TRUE,
Forcina,424,2/20/2020,6:00 AM,TRUE,
Forcina,424,2/20/2020,7:00 AM,TRUE,
Forcina,424,2/20/2020,8:00 AM,TRUE,
Forcina,424,2/20/2020,9:00 AM,TRUE,
Forcina,424,2/20/2020,10:00 AM,TRUE,
Forcina,424,2/20/2020,11:00 AM,TRUE,
Forcina,424,2/20/2020,12:00 PM,FALSE,class
Forcina,424,2/20/2020,1:00 PM,TRUE,
Forcina,424,2/20/2020,2:00 PM,TRUE,
Forcina,424,2/20/2020,3:00 PM,FALSE,event
Forcina,424,2/20/2020,4:00 PM,FALSE,class
Forcina,424,2/20/2020,5:00 PM,TRUE,
Forcina,424,2/20/2020,6:00 PM,FALSE,class
Forcina,424,2/20/2020,7:00 PM,TRUE,
Forcina,424,2/20/2020,8:00 PM,TRUE,
Forcina,424,2/20/2020,9:00 PM,TRUE,
Forcina,424,2/20/2020,10:00 PM,TRUE,
Forcina,424,2/20/2020,11:00 PM,TRUE,
Stem,101,2/10/2020,12:00 AM,TRUE,
Stem,101,2/10/2020,1:00 AM,TRUE,
Stem,101,2/10/2020,2:00 AM,TRUE,
Stem,101,2/10/2020,3:00 AM,TRUE,
Stem,101,2/10/2020,4:00 AM,TRUE,
Stem,101,2/10/2020,5:00 AM,TRUE,
Stem,101,2/10/2020,6:00 AM,TRUE,
Stem,101,2/10/2020,7:00 AM,TRUE,
Stem,101,2/10/2020,8:00 AM,TRUE,
Stem,101,2/10/2020,9:00 AM,FALSE,event
Stem,101,2/10/2020,10:00 AM,FALSE,event
Stem,101,2/10/2020,11:00 AM,TRUE,
Stem,101,2/10/2020,12:00 PM,TRUE,
Stem,101,2/10/2020,1:00 PM,TRUE,
Stem,101,2/10/2020,2:00 PM,FALSE,class
Stem,101,2/10/2020,3:00 PM,FALSE,class
Stem,101,2/10/2020,4:00 PM,FALSE,class
Stem,101,2/10/2020,5:00 PM,TRUE,
Stem,101,2/10/2020,6:00 PM,TRUE,
Stem,101,2/10/2020,7:00 PM,TRUE,
Stem,101,2/10/2020,8:00 PM,TRUE,
Stem,101,2/10/2020,9:00 PM,TRUE,
Stem,101,2/10/2020,10:00 PM,TRUE,
Stem,101,2/10/2020,11:00 PM,TRUE,
Stem,101,2/11/2020,12:00 AM,TRUE,
Stem,101,2/11/2020,1:00 AM,TRUE,
Stem,101,2/11/2020,2:00 AM,TRUE,
Stem,101,2/11/2020,3:00 AM,TRUE,
Stem,101,2/11/2020,4:00 AM,TRUE,
Stem,101,2/11/2020,5:00 AM,TRUE,
Stem,101,2/11/2020,6:00 AM,TRUE,
Stem,101,2/11/2020,7:00 AM,TRUE,
Stem,101,2/11/2020,8:00 AM,TRUE,
Stem,101,2/11/2020,9:00 AM,TRUE,
Stem,101,2/11/2020,10:00 AM,TRUE,
Stem,101,2/11/2020,11:00 AM,TRUE,
Stem,101,2/11/2020,12:00 PM,TRUE,
Stem,101,2/11/2020,1:00 PM,TRUE,
Stem,101,2/11/2020,2:00 PM,FALSE,class
Stem,101,2/11/2020,3:00 PM,TRUE,
Stem,101,2/11/2020,4:00 PM,TRUE,
Stem,101,2/11/2020,5:00 PM,TRUE,
Stem,101,2/11/2020,6:00 PM,TRUE,
Stem,101,2/11/2020,7:00 PM,TRUE,
Stem,101,2/11/2020,8:00 PM,TRUE,
Stem,101,2/11/2020,9:00 PM,TRUE,
Stem,101,2/11/2020,10:00 PM,TRUE,
Stem,101,2/11/2020,11:00 PM,TRUE,
Stem,101,2/12/2020,12:00 AM,TRUE,
Stem,101,2/12/2020,1:00 AM,TRUE,
Stem,101,2/12/2020,2:00 AM,TRUE,
Stem,101,2/12/2020,3:00 AM,TRUE,
Stem,101,2/12/2020,4:00 AM,TRUE,
Stem,101,2/12/2020,5:00 AM,TRUE,
Stem,101,2/12/2020,6:00 AM,TRUE,
Stem,101,2/12/2020,7:00 AM,TRUE,
Stem,101,2/12/2020,8:00 AM,FALSE,event
Stem,101,2/12/2020,9:00 AM,TRUE,
Stem,101,2/12/2020,10:00 AM,TRUE,
Stem,101,2/12/2020,11:00 AM,FALSE,event
Stem,101,2/12/2020,12:00 PM,TRUE,
Stem,101,2/12/2020,1:00 PM,TRUE,
Stem,101,2/12/2020,2:00 PM,TRUE,
Stem,101,2/12/2020,3:00 PM,TRUE,
Stem,101,2/12/2020,4:00 PM,TRUE,
Stem,101,2/12/2020,5:00 PM,FALSE,event
Stem,101,2/12/2020,6:00 PM,TRUE,
Stem,101,2/12/2020,7:00 PM,TRUE,
Stem,101,2/12/2020,8:00 PM,TRUE,
Stem,101,2/12/2020,9:00 PM,TRUE,
Stem,101,2/12/2020,10:00 PM,TRUE,
Stem,101,2/12/2020,11:00 PM,TRUE,
Stem,101,2/13/2020,12:00 AM,TRUE,
Stem,101,2/13/2020,1:00 AM,TRUE,
Stem,101,2/13/2020,2:00 AM,TRUE,
Stem,101,2/13/2020,3:00 AM,TRUE,
Stem,101,2/13/2020,4:00 AM,TRUE,
Stem,101,2/13/2020,5:00 AM,TRUE,
Stem,101,2/13/2020,6:00 AM,TRUE,
Stem,101,2/13/2020,7:00 AM,TRUE,
Stem,101,2/13/2020,8:00 AM,TRUE,
Stem,101,2/13/2020,9:00 AM,TRUE,
Stem,101,2/13/2020,10:00 AM,FALSE,class
Stem,101,2/13/2020,11:00 AM,TRUE,
Stem,101,2/13/2020,12:00 PM,FALSE,class
Stem,101,2/13/2020,1:00 PM,TRUE,
Stem,101,2/13/2020,2:00 PM,TRUE,
Stem,101,2/13/2020,3:00 PM,FALSE,class
Stem,101,2/13/2020,4:00 PM,TRUE,
Stem,101,2/13/2020,5:00 PM,TRUE,
Stem,101,2/13/2020,6:00 PM,TRUE,
Stem,101,2/13/2020,7:00 PM,TRUE,
Stem,101,2/13/2020,8:00 PM,TRUE,
Stem,101,2/13/2020,9:00 PM,TRUE,
Stem,101,2/13/2020,10:00 PM,TRUE,
Stem,101,2/13/2020,11:00 PM,TRUE,
Stem,101,2/14/2020,12:00 AM,TRUE,
Stem,101,2/14/2020,1:00 AM,TRUE,
Stem,101,2/14/2020,2:00 AM,TRUE,
Stem,101,2/14/2020,3:00 AM,TRUE,
Stem,101,2/14/2020,4:00 AM,TRUE,
Stem,101,2/14/2020,5:00 AM,TRUE,
Stem,101,2/14/2020,6:00 AM,TRUE,
Stem,101,2/14/2020,7:00 AM,TRUE,
Stem,101,2/14/2020,8:00 AM,FALSE,class
Stem,101,2/14/2020,9:00 AM,FALSE,event
Stem,101,2/14/2020,10:00 AM,TRUE,
Stem,101,2/14/2020,11:00 AM,FALSE,class
Stem,101,2/14/2020,12:00 PM,FALSE,event
Stem,101,2/14/2020,1:00 PM,TRUE,
Stem,101,2/14/2020,2:00 PM,TRUE,
Stem,101,2/14/2020,3:00 PM,FALSE,class
Stem,101,2/14/2020,4:00 PM,FALSE,event
Stem,101,2/14/2020,5:00 PM,TRUE,
Stem,101,2/14/2020,6:00 PM,TRUE,
Stem,101,2/14/2020,7:00 PM,TRUE,
Stem,101,2/14/2020,8:00 PM,TRUE,
Stem,101,2/14/2020,9:00 PM,TRUE,
Stem,101,2/14/2020,10:00 PM,TRUE,
Stem,101,2/14/2020,11:00 PM,TRUE,
Stem,101,2/15/2020,12:00 AM,TRUE,
Stem,101,2/15/2020,1:00 AM,TRUE,
Stem,101,2/15/2020,2:00 AM,TRUE,
Stem,101,2/15/2020,3:00 AM,TRUE,
Stem,101,2/15/2020,4:00 AM,TRUE,
Stem,101,2/15/2020,5:00 AM,TRUE,
Stem,101,2/15/2020,6:00 AM,TRUE,
Stem,101,2/15/2020,7:00 AM,TRUE,
Stem,101,2/15/2020,8:00 AM,FALSE,event
Stem,101,2/15/2020,9:00 AM,TRUE,
Stem,101,2/15/2020,10:00 AM,FALSE,event
Stem,101,2/15/2020,11:00 AM,TRUE,
Stem,101,2/15/2020,12:00 PM,TRUE,
Stem,101,2/15/2020,1:00 PM,TRUE,
Stem,101,2/15/2020,2:00 PM,TRUE,
Stem,101,2/15/2020,3:00 PM,TRUE,
Stem,101,2/15/2020,4:00 PM,FALSE,event
Stem,101,2/15/2020,5:00 PM,TRUE,
Stem,101,2/15/2020,6:00 PM,TRUE,
Stem,101,2/15/2020,7:00 PM,TRUE,
Stem,101,2/15/2020,8:00 PM,TRUE,
Stem,101,2/15/2020,9:00 PM,TRUE,
Stem,101,2/15/2020,10:00 PM,TRUE,
Stem,101,2/15/2020,11:00 PM,TRUE,
Stem,101,2/16/2020,12:00 AM,TRUE,
Stem,101,2/16/2020,1:00 AM,TRUE,
